timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1778592425739,81,Home,200,OK,Thread Group 1-8,text,true,,1351,193,14,14,http://localhost:8080/jpetstore/,81,0,0
1778592425707,116,Sign Out,200,OK,Thread Group 1-3,text,true,,5249,1283,14,14,http://localhost:8080/jpetstore/actions/Catalog.action,16,0,0
1778592425707,16,Sign Out-0,302,Found,Thread Group 1-3,,true,,330,646,14,14,http://localhost:8080/jpetstore/actions/Account.action?signoff=,16,0,0
1778592425723,100,Sign Out-1,200,OK,Thread Group 1-3,text,true,,4919,637,14,14,http://localhost:8080/jpetstore/actions/Catalog.action,100,0,0
1778592425714,122,Sign Out,200,OK,Thread Group 1-9,text,true,,5249,1283,14,14,http://localhost:8080/jpetstore/actions/Catalog.action,28,0,0
1778592425714,28,Sign Out-0,302,Found,Thread Group 1-9,,true,,330,646,14,14,http://localhost:8080/jpetstore/actions/Account.action?signoff=,28,0,0
1778592425742,94,Sign Out-1,200,OK,Thread Group 1-9,text,true,,4919,637,14,14,http://localhost:8080/jpetstore/actions/Catalog.action,94,0,0
1778592425734,103,Home,200,OK,Thread Group 1-13,text,true,,1351,193,14,14,http://localhost:8080/jpetstore/,103,0,0
1778592425721,117,Login,200,OK,Thread Group 1-5,text,true,,5262,1713,14,14,http://localhost:8080/jpetstore/actions/Catalog.action,22,0,0
1778592425721,22,Login-0,302,Found,Thread Group 1-5,,true,,193,984,14,14,http://localhost:8080/jpetstore/actions/Account.action,22,0,0
1778592425744,94,Login-1,200,OK,Thread Group 1-5,text,true,,5069,729,14,14,http://localhost:8080/jpetstore/actions/Catalog.action,93,0,0
1778592425710,131,Login,200,OK,Thread Group 1-2,text,true,,5262,1713,14,14,http://localhost:8080/jpetstore/actions/Catalog.action,29,0,0
1778592425710,29,Login-0,302,Found,Thread Group 1-2,,true,,193,984,14,14,http://localhost:8080/jpetstore/actions/Account.action,29,0,0
1778592425739,102,Login-1,200,OK,Thread Group 1-2,text,true,,5069,729,14,14,http://localhost:8080/jpetstore/actions/Catalog.action,102,0,0
1778592425741,102,Home,200,OK,Thread Group 1-11,text,true,,1351,193,14,14,http://localhost:8080/jpetstore/,102,0,0
1778592425721,125,Sign Out,200,OK,Thread Group 1-4,text,true,,5249,1283,14,14,http://localhost:8080/jpetstore/actions/Catalog.action,14,0,0
1778592425721,14,Sign Out-0,302,Found,Thread Group 1-4,,true,,330,646,14,14,http://localhost:8080/jpetstore/actions/Account.action?signoff=,14,0,0
1778592425735,111,Sign Out-1,200,OK,Thread Group 1-4,text,true,,4919,637,14,14,http://localhost:8080/jpetstore/actions/Catalog.action,111,0,0
1778592425727,123,Dogs,200,OK,Thread Group 1-1,text,true,,4296,245,14,14,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,123,0,0
1778592425750,103,Main Catalog,200,OK,Thread Group 1-14,text,true,,5717,549,14,14,http://localhost:8080/jpetstore/actions/Catalog.action,103,0,0
1778592425824,31,Home,200,OK,Thread Group 1-3,text,true,,1351,193,14,14,http://localhost:8080/jpetstore/,31,0,0
1778592425829,27,Main Catalog,200,OK,Thread Group 1-8,text,true,,4832,615,14,14,http://localhost:8080/jpetstore/actions/Catalog.action,27,0,0
1778592425837,20,Main Catalog,200,OK,Thread Group 1-13,text,true,,4832,615,14,14,http://localhost:8080/jpetstore/actions/Catalog.action,20,0,0
1778592425855,6,Main Catalog,200,OK,Thread Group 1-3,text,true,,4832,615,14,14,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1778592425854,9,Sign In,200,OK,Thread Group 1-14,text,true,,3923,649,14,14,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,9,0,0
1778592425844,23,Main Catalog,200,OK,Thread Group 1-11,text,true,,4832,615,14,14,http://localhost:8080/jpetstore/actions/Catalog.action,23,0,0
1778592425836,34,Home,200,OK,Thread Group 1-9,text,true,,1351,193,14,14,http://localhost:8080/jpetstore/,34,0,0
1778592425842,29,Birds,200,OK,Thread Group 1-2,text,true,,3710,246,14,14,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,29,0,0
1778592425857,15,Sign In,200,OK,Thread Group 1-8,text,true,,3921,649,14,14,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,15,0,0
1778592425741,131,Login,200,OK,Thread Group 1-10,text,true,,5262,1713,14,14,http://localhost:8080/jpetstore/actions/Catalog.action,115,0,0
1778592425741,115,Login-0,302,Found,Thread Group 1-10,,true,,193,984,14,14,http://localhost:8080/jpetstore/actions/Account.action,115,0,0
1778592425856,16,Login-1,200,OK,Thread Group 1-10,text,true,,5069,729,14,14,http://localhost:8080/jpetstore/actions/Catalog.action,16,0,0
1778592425847,25,Home,200,OK,Thread Group 1-4,text,true,,1351,193,14,14,http://localhost:8080/jpetstore/,25,0,0
1778592425857,21,Sign In,200,OK,Thread Group 1-13,text,true,,3923,649,14,14,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,21,0,0
1778592425838,42,Birds,200,OK,Thread Group 1-5,text,true,,3710,246,14,14,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,42,0,0
1778592425872,9,Dogs,200,OK,Thread Group 1-10,text,true,,4296,245,14,14,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,9,0,0
1778592425861,21,Sign In,200,OK,Thread Group 1-3,text,true,,3925,649,14,14,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,21,0,0
1778592425877,9,Main Catalog,200,OK,Thread Group 1-9,text,true,,4832,615,14,14,http://localhost:8080/jpetstore/actions/Catalog.action,9,0,0
1778592425851,42,Sign Out,200,OK,Thread Group 1-1,text,true,,5249,1283,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,35,0,0
1778592425851,35,Sign Out-0,302,Found,Thread Group 1-1,,true,,330,646,15,15,http://localhost:8080/jpetstore/actions/Account.action?signoff=,35,0,0
1778592425887,6,Sign Out-1,200,OK,Thread Group 1-1,text,true,,4919,637,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1778592425886,8,Sign In,200,OK,Thread Group 1-9,text,true,,3923,649,15,15,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,8,0,0
1778592425873,21,Main Catalog,200,OK,Thread Group 1-4,text,true,,4832,615,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,21,0,0
1778592425751,144,Sign Out,200,OK,Thread Group 1-6,text,true,,5249,1283,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,135,0,0
1778592425751,135,Sign Out-0,302,Found,Thread Group 1-6,,true,,330,646,15,15,http://localhost:8080/jpetstore/actions/Account.action?signoff=,135,0,0
1778592425886,9,Sign Out-1,200,OK,Thread Group 1-6,text,true,,4919,637,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,9,0,0
1778592425872,24,Login,200,OK,Thread Group 1-8,text,true,,5262,1713,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,14,0,0
1778592425872,14,Login-0,302,Found,Thread Group 1-8,,true,,193,984,15,15,http://localhost:8080/jpetstore/actions/Account.action,14,0,0
1778592425886,10,Login-1,200,OK,Thread Group 1-8,text,true,,5069,729,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,10,0,0
1778592425882,19,Sign Out,200,OK,Thread Group 1-10,text,true,,5249,1283,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,11,0,0
1778592425882,11,Sign Out-0,302,Found,Thread Group 1-10,,true,,330,646,15,15,http://localhost:8080/jpetstore/actions/Account.action?signoff=,11,0,0
1778592425893,8,Sign Out-1,200,OK,Thread Group 1-10,text,true,,4919,637,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,8,0,0
1778592425729,176,Login,200,OK,Thread Group 1-7,text,true,,5262,1713,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,148,0,0
1778592425729,148,Login-0,302,Found,Thread Group 1-7,,true,,193,984,15,15,http://localhost:8080/jpetstore/actions/Account.action,148,0,0
1778592425877,28,Login-1,200,OK,Thread Group 1-7,text,true,,5069,729,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,28,0,0
1778592425745,165,Login,200,OK,Thread Group 1-12,text,true,,5262,1713,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,126,0,0
1778592425745,126,Login-0,302,Found,Thread Group 1-12,,true,,193,984,15,15,http://localhost:8080/jpetstore/actions/Account.action,126,0,0
1778592425874,36,Login-1,200,OK,Thread Group 1-12,text,true,,5069,729,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,36,0,0
1778592425868,44,Sign In,200,OK,Thread Group 1-11,text,true,,3925,649,15,15,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,44,0,0
1778592425905,8,Birds,200,OK,Thread Group 1-7,text,true,,3710,246,15,15,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,8,0,0
1778592425872,44,Sign Out,200,OK,Thread Group 1-2,text,true,,5249,1283,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,27,0,0
1778592425872,27,Sign Out-0,302,Found,Thread Group 1-2,,true,,330,646,15,15,http://localhost:8080/jpetstore/actions/Account.action?signoff=,27,0,0
1778592425899,17,Sign Out-1,200,OK,Thread Group 1-2,text,true,,4919,637,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,17,0,0
1778592425894,24,Sign In,200,OK,Thread Group 1-4,text,true,,3923,649,15,15,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,24,0,0
1778592425879,45,Login,200,OK,Thread Group 1-13,text,true,,5262,1713,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,30,0,0
1778592425879,30,Login-0,302,Found,Thread Group 1-13,,true,,193,984,15,15,http://localhost:8080/jpetstore/actions/Account.action,30,0,0
1778592425909,15,Login-1,200,OK,Thread Group 1-13,text,true,,5069,729,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,15,0,0
1778592425899,27,Home,200,OK,Thread Group 1-15,text,true,,1351,127,15,15,http://localhost:8080/jpetstore/,27,0,1
1778592425883,49,Login,200,OK,Thread Group 1-3,text,true,,5262,1713,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,35,0,0
1778592425883,35,Login-0,302,Found,Thread Group 1-3,,true,,193,984,15,15,http://localhost:8080/jpetstore/actions/Account.action,35,0,0
1778592425918,14,Login-1,200,OK,Thread Group 1-3,text,true,,5069,729,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,14,0,0
1778592425901,32,Home,200,OK,Thread Group 1-10,text,true,,1351,193,15,15,http://localhost:8080/jpetstore/,32,0,0
1778592425893,40,Home,200,OK,Thread Group 1-1,text,true,,1351,193,15,15,http://localhost:8080/jpetstore/,40,0,0
1778592425901,33,Dogs,200,OK,Thread Group 1-8,text,true,,4296,245,15,15,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,33,0,0
1778592425896,41,Home,200,OK,Thread Group 1-6,text,true,,1351,193,15,15,http://localhost:8080/jpetstore/,41,0,0
1778592425911,27,Birds,200,OK,Thread Group 1-12,text,true,,3710,246,15,15,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,27,0,0
1778592425864,74,Login,200,OK,Thread Group 1-14,text,true,,5262,1713,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,51,0,0
1778592425864,51,Login-0,302,Found,Thread Group 1-14,,true,,193,984,15,15,http://localhost:8080/jpetstore/actions/Account.action,51,0,0
1778592425915,23,Login-1,200,OK,Thread Group 1-14,text,true,,5069,729,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,23,0,0
1778592425934,20,Main Catalog,200,OK,Thread Group 1-10,text,true,,4832,615,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,20,0,0
1778592425933,22,Dogs,200,OK,Thread Group 1-13,text,true,,4296,245,15,15,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,22,0,0
1778592425913,42,Sign Out,200,OK,Thread Group 1-7,text,true,,6047,1217,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,31,0,0
1778592425913,31,Sign Out-0,302,Found,Thread Group 1-7,,true,,330,646,15,15,http://localhost:8080/jpetstore/actions/Account.action?signoff=,31,0,0
1778592425945,10,Sign Out-1,200,OK,Thread Group 1-7,text,true,,5717,571,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,10,0,0
1778592425887,70,Sign Out,200,OK,Thread Group 1-5,text,true,,5249,1283,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,23,0,0
1778592425887,23,Sign Out-0,302,Found,Thread Group 1-5,,true,,330,646,15,15,http://localhost:8080/jpetstore/actions/Account.action?signoff=,23,0,0
1778592425910,47,Sign Out-1,200,OK,Thread Group 1-5,text,true,,4919,637,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,47,0,0
1778592425938,23,Main Catalog,200,OK,Thread Group 1-15,text,true,,5717,549,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,23,0,0
1778592425932,31,Home,200,OK,Thread Group 1-2,text,true,,1351,193,15,15,http://localhost:8080/jpetstore/,31,0,0
1778592425940,24,Main Catalog,200,OK,Thread Group 1-1,text,true,,4832,615,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,24,0,0
1778592425963,3,Main Catalog,200,OK,Thread Group 1-2,text,true,,4832,615,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1778592425933,33,Dogs,200,OK,Thread Group 1-3,text,true,,4296,245,15,15,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,33,0,0
1778592425961,6,Sign In,200,OK,Thread Group 1-15,text,true,,3923,649,15,15,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,6,0,0
1778592425954,15,Sign In,200,OK,Thread Group 1-10,text,true,,3923,649,15,15,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,15,0,0
1778592425956,14,Home,200,OK,Thread Group 1-7,text,true,,1351,193,15,15,http://localhost:8080/jpetstore/,14,0,0
1778592425939,33,Reptiles,200,OK,Thread Group 1-14,text,true,,3712,249,15,15,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,33,0,0
1778592425964,10,Sign In,200,OK,Thread Group 1-1,text,true,,3923,649,15,15,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,10,0,0
1778592425918,58,Login,200,OK,Thread Group 1-4,text,true,,5262,1713,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,23,0,0
1778592425918,23,Login-0,302,Found,Thread Group 1-4,,true,,193,984,15,15,http://localhost:8080/jpetstore/actions/Account.action,23,0,0
1778592425941,35,Login-1,200,OK,Thread Group 1-4,text,true,,5069,729,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,35,0,0
1778592425957,19,Home,200,OK,Thread Group 1-5,text,true,,1351,193,15,15,http://localhost:8080/jpetstore/,19,0,0
1778592425966,11,Sign In,200,OK,Thread Group 1-2,text,true,,3923,649,15,15,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,11,0,0
1778592425938,40,Sign Out,200,OK,Thread Group 1-12,text,true,,5249,1283,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,19,0,0
1778592425938,19,Sign Out-0,302,Found,Thread Group 1-12,,true,,330,646,15,15,http://localhost:8080/jpetstore/actions/Account.action?signoff=,19,0,0
1778592425957,21,Sign Out-1,200,OK,Thread Group 1-12,text,true,,4919,637,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,21,0,0
1778592425894,85,Login,200,OK,Thread Group 1-9,text,true,,5262,1713,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,47,0,0
1778592425894,47,Login-0,302,Found,Thread Group 1-9,,true,,193,984,15,15,http://localhost:8080/jpetstore/actions/Account.action,47,0,0
1778592425941,38,Login-1,200,OK,Thread Group 1-9,text,true,,5069,729,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,38,0,0
1778592425938,70,Main Catalog,200,OK,Thread Group 1-6,text,true,,4832,615,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,70,0,0
1778592425967,41,Sign Out,200,OK,Thread Group 1-3,text,true,,5249,1283,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,12,0,0
1778592425967,12,Sign Out-0,302,Found,Thread Group 1-3,,true,,330,646,15,15,http://localhost:8080/jpetstore/actions/Account.action?signoff=,12,0,0
1778592425979,29,Sign Out-1,200,OK,Thread Group 1-3,text,true,,4919,637,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,29,0,0
1778592425970,44,Login,200,OK,Thread Group 1-10,text,true,,5262,1713,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,38,0,0
1778592425970,38,Login-0,302,Found,Thread Group 1-10,,true,,193,984,15,15,http://localhost:8080/jpetstore/actions/Account.action,38,0,0
1778592426008,6,Login-1,200,OK,Thread Group 1-10,text,true,,5069,729,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1778592426008,7,Sign In,200,OK,Thread Group 1-6,text,true,,3923,649,15,15,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,7,0,0
1778592425979,38,Home,200,OK,Thread Group 1-12,text,true,,1351,193,15,15,http://localhost:8080/jpetstore/,38,0,0
1778592426008,19,Home,200,OK,Thread Group 1-3,text,true,,1351,193,15,15,http://localhost:8080/jpetstore/,19,0,0
1778592425934,96,Sign Out,200,OK,Thread Group 1-8,text,true,,5249,1283,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,8,0,0
1778592425934,8,Sign Out-0,302,Found,Thread Group 1-8,,true,,330,646,15,15,http://localhost:8080/jpetstore/actions/Account.action?signoff=,8,0,0
1778592425942,88,Sign Out-1,200,OK,Thread Group 1-8,text,true,,4919,637,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,88,0,0
1778592425912,120,Login,200,OK,Thread Group 1-11,text,true,,5262,1713,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,28,0,0
1778592425912,28,Login-0,302,Found,Thread Group 1-11,,true,,193,984,15,15,http://localhost:8080/jpetstore/actions/Account.action,28,0,0
1778592425941,91,Login-1,200,OK,Thread Group 1-11,text,true,,5069,729,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,91,0,0
1778592425970,64,Main Catalog,200,OK,Thread Group 1-7,text,true,,4832,615,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,64,0,0
1778592425976,59,Birds,200,OK,Thread Group 1-4,text,true,,3710,246,15,15,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,59,0,0
1778592425976,62,Login,200,OK,Thread Group 1-15,text,true,,5262,1713,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,53,0,0
1778592425976,53,Login-0,302,Found,Thread Group 1-15,,true,,193,984,15,15,http://localhost:8080/jpetstore/actions/Account.action,53,0,0
1778592426029,9,Login-1,200,OK,Thread Group 1-15,text,true,,5069,729,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,9,0,0
1778592425976,62,Main Catalog,200,OK,Thread Group 1-5,text,true,,4832,615,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,62,0,0
1778592425974,66,Login,200,OK,Thread Group 1-1,text,true,,5262,1713,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,59,0,0
1778592425974,59,Login-0,302,Found,Thread Group 1-1,,true,,193,984,15,15,http://localhost:8080/jpetstore/actions/Account.action,59,0,0
1778592426033,7,Login-1,200,OK,Thread Group 1-1,text,true,,5069,729,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1778592426031,12,Main Catalog,200,OK,Thread Group 1-3,text,true,,4832,615,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,12,0,0
1778592426030,14,Home,200,OK,Thread Group 1-8,text,true,,1351,193,15,15,http://localhost:8080/jpetstore/,14,0,0
1778592425978,71,Login,200,OK,Thread Group 1-2,text,true,,5262,1713,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,56,0,0
1778592425978,56,Login-0,302,Found,Thread Group 1-2,,true,,193,984,15,15,http://localhost:8080/jpetstore/actions/Account.action,56,0,0
1778592426034,15,Login-1,200,OK,Thread Group 1-2,text,true,,5069,729,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,15,0,0
1778592425956,94,Sign Out,200,OK,Thread Group 1-13,text,true,,5249,1283,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,53,0,0
1778592425956,53,Sign Out-0,302,Found,Thread Group 1-13,,true,,330,646,15,15,http://localhost:8080/jpetstore/actions/Account.action?signoff=,53,0,0
1778592426009,41,Sign Out-1,200,OK,Thread Group 1-13,text,true,,4919,637,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,41,0,0
1778592426035,18,Sign In,200,OK,Thread Group 1-7,text,true,,3923,649,15,15,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,18,0,0
1778592426044,10,Sign In,200,OK,Thread Group 1-3,text,true,,3919,649,15,15,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,10,0,0
1778592426016,38,Reptiles,200,OK,Thread Group 1-9,text,true,,3712,249,15,15,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,38,0,0
1778592426014,41,Birds,200,OK,Thread Group 1-10,text,true,,3710,246,15,15,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,41,0,0
1778592426018,40,Main Catalog,200,OK,Thread Group 1-12,text,true,,4832,615,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,40,0,0
1778592426038,20,Reptiles,200,OK,Thread Group 1-15,text,true,,3712,249,15,15,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,20,0,0
1778592426045,14,Main Catalog,200,OK,Thread Group 1-8,text,true,,4832,615,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,14,0,0
1778592425973,87,Sign Out,200,OK,Thread Group 1-14,text,true,,5249,1283,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,36,0,0
1778592425973,36,Sign Out-0,302,Found,Thread Group 1-14,,true,,330,646,15,15,http://localhost:8080/jpetstore/actions/Account.action?signoff=,36,0,0
1778592426009,51,Sign Out-1,200,OK,Thread Group 1-14,text,true,,4919,637,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,51,0,0
1778592426039,24,Sign In,200,OK,Thread Group 1-5,text,true,,3925,649,15,15,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,24,0,0
1778592426015,50,Login,200,OK,Thread Group 1-6,text,true,,5262,1713,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,29,0,0
1778592426015,29,Login-0,302,Found,Thread Group 1-6,,true,,193,984,15,15,http://localhost:8080/jpetstore/actions/Account.action,29,0,0
1778592426044,21,Login-1,200,OK,Thread Group 1-6,text,true,,5069,729,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,17,0,0
1778592426041,27,Birds,200,OK,Thread Group 1-1,text,true,,3710,246,15,15,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,27,0,0
1778592426035,34,Sign Out,200,OK,Thread Group 1-4,text,true,,5249,1283,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,18,0,0
1778592426035,18,Sign Out-0,302,Found,Thread Group 1-4,,true,,330,646,15,15,http://localhost:8080/jpetstore/actions/Account.action?signoff=,18,0,0
1778592426053,16,Sign Out-1,200,OK,Thread Group 1-4,text,true,,4919,637,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,16,0,0
1778592426033,36,Reptiles,200,OK,Thread Group 1-11,text,true,,3712,249,15,15,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,36,0,0
1778592426051,19,Home,200,OK,Thread Group 1-13,text,true,,1351,193,15,15,http://localhost:8080/jpetstore/,19,0,0
1778592426060,13,Sign In,200,OK,Thread Group 1-8,text,true,,3921,649,15,15,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,13,0,0
1778592426049,26,Reptiles,200,OK,Thread Group 1-2,text,true,,3712,249,15,15,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,26,0,0
1778592426059,22,Sign In,200,OK,Thread Group 1-12,text,true,,3923,649,15,15,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,22,0,0
1778592426054,28,Sign Out,200,OK,Thread Group 1-9,text,true,,5249,1283,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,12,0,0
1778592426054,12,Sign Out-0,302,Found,Thread Group 1-9,,true,,330,646,15,15,http://localhost:8080/jpetstore/actions/Account.action?signoff=,12,0,0
1778592426067,15,Sign Out-1,200,OK,Thread Group 1-9,text,true,,4919,637,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,15,0,0
1778592426077,8,Main Catalog,200,OK,Thread Group 1-13,text,true,,4832,615,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,8,0,0
1778592426059,26,Sign Out,200,OK,Thread Group 1-15,text,true,,5249,1283,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,16,0,0
1778592426059,16,Sign Out-0,302,Found,Thread Group 1-15,,true,,330,646,15,15,http://localhost:8080/jpetstore/actions/Account.action?signoff=,16,0,0
1778592426075,10,Sign Out-1,200,OK,Thread Group 1-15,text,true,,4919,637,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,10,0,0
1778592426061,26,Home,200,OK,Thread Group 1-14,text,true,,1351,193,15,15,http://localhost:8080/jpetstore/,26,0,0
1778592426054,34,Login,200,OK,Thread Group 1-3,text,true,,5262,1713,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,21,0,0
1778592426054,21,Login-0,302,Found,Thread Group 1-3,,true,,193,984,15,15,http://localhost:8080/jpetstore/actions/Account.action,21,0,0
1778592426075,13,Login-1,200,OK,Thread Group 1-3,text,true,,5069,729,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,13,0,0
1778592426069,21,Home,200,OK,Thread Group 1-4,text,true,,1351,193,16,16,http://localhost:8080/jpetstore/,21,0,0
1778592426090,4,Main Catalog,200,OK,Thread Group 1-4,text,true,,4832,615,16,16,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1778592426053,43,Login,200,OK,Thread Group 1-7,text,true,,5262,1713,16,16,http://localhost:8080/jpetstore/actions/Catalog.action,33,0,0
1778592426053,33,Login-0,302,Found,Thread Group 1-7,,true,,193,984,16,16,http://localhost:8080/jpetstore/actions/Account.action,33,0,0
1778592426086,10,Login-1,200,OK,Thread Group 1-7,text,true,,5069,729,16,16,http://localhost:8080/jpetstore/actions/Catalog.action,10,0,0
1778592426085,20,Sign In,200,OK,Thread Group 1-13,text,true,,3923,649,16,16,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,20,0,0
1778592426081,31,Login,200,OK,Thread Group 1-12,text,true,,5262,1713,16,16,http://localhost:8080/jpetstore/actions/Catalog.action,13,0,0
1778592426081,13,Login-0,302,Found,Thread Group 1-12,,true,,193,984,16,16,http://localhost:8080/jpetstore/actions/Account.action,13,0,0
1778592426095,17,Login-1,200,OK,Thread Group 1-12,text,true,,5069,729,16,16,http://localhost:8080/jpetstore/actions/Catalog.action,17,0,0
1778592426088,25,Home,200,OK,Thread Group 1-15,text,true,,1351,193,16,16,http://localhost:8080/jpetstore/,25,0,0
1778592426083,32,Home,200,OK,Thread Group 1-9,text,true,,1351,193,16,16,http://localhost:8080/jpetstore/,32,0,0
1778592426089,28,Birds,200,OK,Thread Group 1-3,text,true,,3710,246,16,16,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,28,0,0
